topic number,doc id,relevance score,query,question,narrative
46,gc8770l9,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,gd6dd4qm,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,gdpwikj1,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,ggx33mpt,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,glmni128,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,gujxnqo4,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,h04lnb8y,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,hggs361p,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,hgsqd42a,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,hipvvezt,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,hswuwtod,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,hv2ttwr8,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,hwemigk7,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,hy2wkp62,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,i1r3bv4p,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,i44s4vqr,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,it0alwps,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,ivm2d5rl,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,iymmf4k6,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,j0i9ozsz,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,j30x8tlz,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,j51zyodw,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
